"Cost per message in PEN on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,PEN,"4,500,001","40,000,000",Tier rate,0.0565,-15%,"10,000,001","20,000,000",Tier rate,0.0565,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0532,-20%,"20,000,001","40,000,000",Tier rate,0.0532,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0499,-25%,"40,000,001",--,Tier rate,0.0499,-25%,n/a,n/a,n/a,n/a,n/a
Turkey,PEN,0,"100,000",List rate,0.0030,0%,0,"300,000",List rate,0.0030,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0029,-5%,"300,001","2,000,000",Tier rate,0.0029,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0027,-10%,"2,000,001","10,000,000",Tier rate,0.0027,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0026,-15%,"10,000,001","20,000,000",Tier rate,0.0026,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0024,-20%,"20,000,001","40,000,000",Tier rate,0.0024,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0023,-25%,"40,000,001",--,Tier rate,0.0023,-25%,n/a,n/a,n/a,n/a,n/a
United Arab Emirates,PEN,0,"100,000",List rate,0.0522,0%,0,"300,000",List rate,0.0522,0%,0,"300,000",List rate,0.1697,0%
,PEN,"100,001","1,000,000",Tier rate,0.0496,-5%,"300,001","2,000,000",Tier rate,0.0496,-5%,"300,001","2,000,000",Tier rate,0.1612,-5%
,PEN,"1,000,001","4,500,000",Tier rate,0.0470,-10%,"2,000,001","10,000,000",Tier rate,0.0470,-10%,"2,000,001","10,000,000",Tier rate,0.1527,-10%
,PEN,"4,500,001","40,000,000",Tier rate,0.0444,-15%,"10,000,001","20,000,000",Tier rate,0.0444,-15%,"10,000,001","20,000,000",Tier rate,0.1442,-15%
,PEN,"40,000,001","80,000,000",Tier rate,0.0418,-20%,"20,000,001","40,000,000",Tier rate,0.0418,-20%,"20,000,001","40,000,000",Tier rate,0.1358,-20%
,PEN,"80,000,001",--,Tier rate,0.0392,-25%,"40,000,001",--,Tier rate,0.0392,-25%,"40,000,001",--,Tier rate,0.1273,-25%
United Kingdom,PEN,0,"100,000",List rate,0.0732,0%,0,"300,000",List rate,0.0732,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0695,-5%,"300,001","2,000,000",Tier rate,0.0695,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0659,-10%,"2,000,001","10,000,000",Tier rate,0.0659,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0622,-15%,"10,000,001","20,000,000",Tier rate,0.0622,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0586,-20%,"20,000,001","40,000,000",Tier rate,0.0586,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0549,-25%,"40,000,001",--,Tier rate,0.0549,-25%,n/a,n/a,n/a,n/a,n/a
North America,PEN,0,"80,000",List rate,0.0113,0%,0,"100,000",List rate,0.0113,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,001","750,000",Tier rate,0.0107,-5%,"100,001","500,000",Tier rate,0.0107,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"750,001","2,250,000",Tier rate,0.0102,-10%,"500,001","2,000,000",Tier rate,0.0102,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"2,250,001","3,000,000",Tier rate,0.0096,-15%,"2,000,001","5,000,000",Tier rate,0.0096,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"3,000,001","6,000,000",Tier rate,0.0090,-20%,"5,000,001","10,000,000",Tier rate,0.0090,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"6,000,001",--,Tier rate,0.0085,-25%,"10,000,001",--,Tier rate,0.0085,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Africa,PEN,0,"100,000",List rate,0.0133,0%,0,"300,000",List rate,0.0133,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0126,-5%,"300,001","2,000,000",Tier rate,0.0126,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0120,-10%,"2,000,001","10,000,000",Tier rate,0.0120,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0113,-15%,"10,000,001","20,000,000",Tier rate,0.0113,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0106,-20%,"20,000,001","40,000,000",Tier rate,0.0106,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0100,-25%,"40,000,001",--,Tier rate,0.0100,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Asia Pacific,PEN,0,"150,000",List rate,0.0376,0%,0,"100,000",List rate,0.0376,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"150,001","1,000,000",Tier rate,0.0357,-5%,"100,001","300,000",Tier rate,0.0357,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,000,000",Tier rate,0.0338,-10%,"300,001","1,000,000",Tier rate,0.0338,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,000,001","25,000,000",Tier rate,0.0320,-15%,"1,000,001","10,000,000",Tier rate,0.0320,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"25,000,001","50,000,000",Tier rate,0.0301,-20%,"10,000,001","20,000,000",Tier rate,0.0301,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"50,000,001",--,Tier rate,0.0282,-25%,"20,000,001",--,Tier rate,0.0282,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Central & Eastern Europe,PEN,0,"100,000",List rate,0.0705,0%,0,"300,000",List rate,0.0705,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0670,-5%,"300,001","2,000,000",Tier rate,0.0670,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0635,-10%,"2,000,001","10,000,000",Tier rate,0.0635,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0599,-15%,"10,000,001","20,000,000",Tier rate,0.0599,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0564,-20%,"20,000,001","40,000,000",Tier rate,0.0564,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0529,-25%,"40,000,001",--,Tier rate,0.0529,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Latin America,PEN,0,"100,000",List rate,0.0376,0%,0,"120,000",List rate,0.0376,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0357,-5%,"120,001","400,000",Tier rate,0.0357,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0338,-10%,"400,001","1,000,000",Tier rate,0.0338,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","15,000,000",Tier rate,0.0320,-15%,"1,000,001","5,000,000",Tier rate,0.0320,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"15,000,001","30,000,000",Tier rate,0.0301,-20%,"5,000,001","10,000,000",Tier rate,0.0301,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"30,000,001",--,Tier rate,0.0282,-25%,"10,000,001",--,Tier rate,0.0282,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Middle East,PEN,0,"100,000",List rate,0.0303,0%,0,"300,000",List rate,0.0303,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0288,-5%,"300,001","2,000,000",Tier rate,0.0288,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0273,-10%,"2,000,001","10,000,000",Tier rate,0.0273,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0258,-15%,"10,000,001","20,000,000",Tier rate,0.0258,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0242,-20%,"20,000,001","40,000,000",Tier rate,0.0242,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0227,-25%,"40,000,001",--,Tier rate,0.0227,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Western Europe,PEN,0,"100,000",List rate,0.0569,0%,0,"300,000",List rate,0.0569,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"100,001","1,000,000",Tier rate,0.0541,-5%,"300,001","2,000,000",Tier rate,0.0541,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"1,000,001","4,500,000",Tier rate,0.0512,-10%,"2,000,001","10,000,000",Tier rate,0.0512,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"4,500,001","40,000,000",Tier rate,0.0484,-15%,"10,000,001","20,000,000",Tier rate,0.0484,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"40,000,001","80,000,000",Tier rate,0.0455,-20%,"20,000,001","40,000,000",Tier rate,0.0455,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,000,001",--,Tier rate,0.0427,-25%,"40,000,001",--,Tier rate,0.0427,-25%,n/a,n/a,n/a,n/a,n/a
Other,PEN,0,"80,000",List rate,0.0256,0%,0,"100,000",List rate,0.0256,0%,n/a,n/a,n/a,n/a,n/a
,PEN,"80,001","750,000",Tier rate,0.0243,-5%,"100,001","500,000",Tier rate,0.0243,-5%,n/a,n/a,n/a,n/a,n/a
,PEN,"750,001","2,250,000",Tier rate,0.0230,-10%,"500,001","2,000,000",Tier rate,0.0230,-10%,n/a,n/a,n/a,n/a,n/a
,PEN,"2,250,001","3,000,000",Tier rate,0.0218,-15%,"2,000,001","5,000,000",Tier rate,0.0218,-15%,n/a,n/a,n/a,n/a,n/a
,PEN,"3,000,001","6,000,000",Tier rate,0.0205,-20%,"5,000,001","10,000,000",Tier rate,0.0205,-20%,n/a,n/a,n/a,n/a,n/a
,PEN,"6,000,001",--,Tier rate,0.0192,-25%,"10,000,001",--,Tier rate,0.0192,-25%,n/a,n/a,n/a,n/a,n/a
