"Cost per message in CLP on the WhatsApp Business Platform, effective July 1, 2026 - Reflecting volume tiers for utility and authentication messages",,,,,,,,,,,,,,,,
Volume tiers apply only to utility and authentication messages. Learn more here:,,,,,https://developers.facebook.com/docs/whatsapp/pricing/volume-tiers,,,,,,,,,,,
"Market
(per rate card)",,Utility,,,,,Authentication,,,,,Authentication-International,,,,
,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,,Messages (per month),,What we charge,,
,Currency,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate,From,To,Rate type,Rate,vs. List rate
,CLP,"40,000,001","80,000,000",Tier rate,14.1267,-20%,"20,000,001","40,000,000",Tier rate,14.1267,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,13.2438,-25%,"40,000,001",--,Tier rate,13.2438,-25%,n/a,n/a,n/a,n/a,n/a
Turkey,CLP,0,"100,000",List rate,0.7946,0%,0,"300,000",List rate,0.7946,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,0.7549,-5%,"300,001","2,000,000",Tier rate,0.7549,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,0.7151,-10%,"2,000,001","10,000,000",Tier rate,0.7151,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,0.6754,-15%,"10,000,001","20,000,000",Tier rate,0.6754,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,0.6357,-20%,"20,000,001","40,000,000",Tier rate,0.6357,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,0.5960,-25%,"40,000,001",--,Tier rate,0.5960,-25%,n/a,n/a,n/a,n/a,n/a
United Arab Emirates,CLP,0,"100,000",List rate,13.8619,0%,0,"300,000",List rate,13.8619,0%,0,"300,000",List rate,45.0290,0%
,CLP,"100,001","1,000,000",Tier rate,13.1688,-5%,"300,001","2,000,000",Tier rate,13.1688,-5%,"300,001","2,000,000",Tier rate,42.7776,-5%
,CLP,"1,000,001","4,500,000",Tier rate,12.4757,-10%,"2,000,001","10,000,000",Tier rate,12.4757,-10%,"2,000,001","10,000,000",Tier rate,40.5261,-10%
,CLP,"4,500,001","40,000,000",Tier rate,11.7826,-15%,"10,000,001","20,000,000",Tier rate,11.7826,-15%,"10,000,001","20,000,000",Tier rate,38.2747,-15%
,CLP,"40,000,001","80,000,000",Tier rate,11.0895,-20%,"20,000,001","40,000,000",Tier rate,11.0895,-20%,"20,000,001","40,000,000",Tier rate,36.0232,-20%
,CLP,"80,000,001",--,Tier rate,10.3964,-25%,"40,000,001",--,Tier rate,10.3964,-25%,"40,000,001",--,Tier rate,33.7718,-25%
United Kingdom,CLP,0,"100,000",List rate,19.4243,0%,0,"300,000",List rate,19.4243,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,18.4531,-5%,"300,001","2,000,000",Tier rate,18.4531,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,17.4819,-10%,"2,000,001","10,000,000",Tier rate,17.4819,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,16.5107,-15%,"10,000,001","20,000,000",Tier rate,16.5107,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,15.5394,-20%,"20,000,001","40,000,000",Tier rate,15.5394,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,14.5682,-25%,"40,000,001",--,Tier rate,14.5682,-25%,n/a,n/a,n/a,n/a,n/a
North America,CLP,0,"80,000",List rate,3.0019,0%,0,"100,000",List rate,3.0019,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,001","750,000",Tier rate,2.8518,-5%,"100,001","500,000",Tier rate,2.8518,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"750,001","2,250,000",Tier rate,2.7017,-10%,"500,001","2,000,000",Tier rate,2.7017,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"2,250,001","3,000,000",Tier rate,2.5516,-15%,"2,000,001","5,000,000",Tier rate,2.5516,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"3,000,001","6,000,000",Tier rate,2.4015,-20%,"5,000,001","10,000,000",Tier rate,2.4015,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"6,000,001",--,Tier rate,2.2514,-25%,"10,000,001",--,Tier rate,2.2514,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Africa,CLP,0,"100,000",List rate,3.5317,0%,0,"300,000",List rate,3.5317,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,3.3551,-5%,"300,001","2,000,000",Tier rate,3.3551,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,3.1785,-10%,"2,000,001","10,000,000",Tier rate,3.1785,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,3.0019,-15%,"10,000,001","20,000,000",Tier rate,3.0019,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,2.8254,-20%,"20,000,001","40,000,000",Tier rate,2.8254,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,2.6488,-25%,"40,000,001",--,Tier rate,2.6488,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Asia Pacific,CLP,0,"150,000",List rate,9.9770,0%,0,"100,000",List rate,9.9770,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"150,001","1,000,000",Tier rate,9.4782,-5%,"100,001","300,000",Tier rate,9.4782,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,000,000",Tier rate,8.9793,-10%,"300,001","1,000,000",Tier rate,8.9793,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,000,001","25,000,000",Tier rate,8.4805,-15%,"1,000,001","10,000,000",Tier rate,8.4805,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"25,000,001","50,000,000",Tier rate,7.9816,-20%,"10,000,001","20,000,000",Tier rate,7.9816,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"50,000,001",--,Tier rate,7.4828,-25%,"20,000,001",--,Tier rate,7.4828,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Central & Eastern Europe,CLP,0,"100,000",List rate,18.7179,0%,0,"300,000",List rate,18.7179,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,17.7820,-5%,"300,001","2,000,000",Tier rate,17.7820,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,16.8461,-10%,"2,000,001","10,000,000",Tier rate,16.8461,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,15.9102,-15%,"10,000,001","20,000,000",Tier rate,15.9102,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,14.9743,-20%,"20,000,001","40,000,000",Tier rate,14.9743,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,14.0384,-25%,"40,000,001",--,Tier rate,14.0384,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Latin America,CLP,0,"100,000",List rate,9.9770,0%,0,"120,000",List rate,9.9770,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,9.4782,-5%,"120,001","400,000",Tier rate,9.4782,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,8.9793,-10%,"400,001","1,000,000",Tier rate,8.9793,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","15,000,000",Tier rate,8.4805,-15%,"1,000,001","5,000,000",Tier rate,8.4805,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"15,000,001","30,000,000",Tier rate,7.9816,-20%,"5,000,001","10,000,000",Tier rate,7.9816,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"30,000,001",--,Tier rate,7.4828,-25%,"10,000,001",--,Tier rate,7.4828,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Middle East,CLP,0,"100,000",List rate,8.0346,0%,0,"300,000",List rate,8.0346,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,7.6329,-5%,"300,001","2,000,000",Tier rate,7.6329,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,7.2311,-10%,"2,000,001","10,000,000",Tier rate,7.2311,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,6.8294,-15%,"10,000,001","20,000,000",Tier rate,6.8294,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,6.4277,-20%,"20,000,001","40,000,000",Tier rate,6.4277,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,6.0260,-25%,"40,000,001",--,Tier rate,6.0260,-25%,n/a,n/a,n/a,n/a,n/a
Rest of Western Europe,CLP,0,"100,000",List rate,15.0980,0%,0,"300,000",List rate,15.0980,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"100,001","1,000,000",Tier rate,14.3431,-5%,"300,001","2,000,000",Tier rate,14.3431,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"1,000,001","4,500,000",Tier rate,13.5882,-10%,"2,000,001","10,000,000",Tier rate,13.5882,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"4,500,001","40,000,000",Tier rate,12.8333,-15%,"10,000,001","20,000,000",Tier rate,12.8333,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"40,000,001","80,000,000",Tier rate,12.0784,-20%,"20,000,001","40,000,000",Tier rate,12.0784,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,000,001",--,Tier rate,11.3235,-25%,"40,000,001",--,Tier rate,11.3235,-25%,n/a,n/a,n/a,n/a,n/a
Other,CLP,0,"80,000",List rate,6.7985,0%,0,"100,000",List rate,6.7985,0%,n/a,n/a,n/a,n/a,n/a
,CLP,"80,001","750,000",Tier rate,6.4586,-5%,"100,001","500,000",Tier rate,6.4586,-5%,n/a,n/a,n/a,n/a,n/a
,CLP,"750,001","2,250,000",Tier rate,6.1187,-10%,"500,001","2,000,000",Tier rate,6.1187,-10%,n/a,n/a,n/a,n/a,n/a
,CLP,"2,250,001","3,000,000",Tier rate,5.7787,-15%,"2,000,001","5,000,000",Tier rate,5.7787,-15%,n/a,n/a,n/a,n/a,n/a
,CLP,"3,000,001","6,000,000",Tier rate,5.4388,-20%,"5,000,001","10,000,000",Tier rate,5.4388,-20%,n/a,n/a,n/a,n/a,n/a
,CLP,"6,000,001",--,Tier rate,5.0989,-25%,"10,000,001",--,Tier rate,5.0989,-25%,n/a,n/a,n/a,n/a,n/a
